"0"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"
"CREM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD96"	0	0	0	0	0.391998620653146	3.45039571753213	4.78320046680951	0	0	0	0	5.62458843848218	6.64352043557219	6.85041227434634	2.44577701672701	5.27840039181564	0	0	0	0	6.41128980018745	0	0	0	0	0	0	5.67805218063154	0.317825011831556	0	1.25232482161282	0	6.20109196469671	0	5.90787105455056	5.23370633171979	5.52473037939493	6.3325894344668	0	0	0	0	0	0	0	0	0	0	5.65528656236062	0	0	3.20382133487213	6.68293027525779	0	5.72044921417735	0	0	0	6.14186415339968	0	0	5.51067493362949	0	1.28393362191021	0	0.178721014193022	5.55485342382618	5.39704343077392	0	1.67208131719795	3.02280100040539	0	0	0	5.57234643390757	0	0	0	0	5.3198306957993	0.790963828500133	0	0	0	0	0	6.1689871452689	6.20441953104136	0	0	0	0	0	0	0	0	7.06552212140733	0	0	0
"PRDM1"	0	0	0	0	0	0	4.86342558820239	0.421296021342969	0	5.87749052922626	4.2835758691476	0	0	0	5.17959544387058	5.88730153818357	0	0	0	4.49240634393376	3.3643188878795	0	0	4.6695824136582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22344108551232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62376211988854	0	0	0	0	0	0	4.96047973842682	0	5.42302142261157	2.55116406785185	4.69745024423238	0	1.35097240954573	0.281229390750027	0	0	0	0	0	0	0	5.93323623771653	4.50786059046457	0	2.37393491239517	0	0	0	0	0.682672170255086	6.69905934212366	0	0	3.96440417746495	0	0	4.40375785539296	0	0
"ENTPD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16777849859037	0	0	0	0	0	0	0	0	0.430242446515318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88789028489483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32092110306744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13743466620705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89566325001682	0
"GZMK"	0	0	0	0	0	0	0	0	0	0	7.1086760363373	5.95997249847142	0	0	0	7.04625705291445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75770815063425	0	0	0	0	0	7.00194441133394	5.77286772367887	6.05024395702499	0	0	0	0	0	7.17936165751644	0	0	0	0	0	0	0	5.9741330216842	6.43776055996376	6.07195611953837	0	6.7050867208448	0	0	0	5.52951738654708	6.96340152499396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51323142880149	6.40362392040449	0	0	0	6.05810301981704	6.15728730610436	6.17031047011652	5.58904915215631	5.59729457905831	0	0	0	6.62316248670103	0	4.10284118582614	4.95415675207729	7.40359520625976	5.91886848342884	0	0
"ITM2A"	0	0	0	0	0	0	0	6.51068743309095	0	0	6.73209590828476	4.82942541414998	0	0	7.57316363322915	0	4.810945337533	0	0	0	0	0	0	0	0	0	5.79771469385982	0	0	0	0	0	7.306782902232	0	6.33084572730036	0	0	0	0	0	0	0	6.12903979928058	0	0	7.44625267278158	0	0	7.49214256809185	0	6.84685808063772	5.77935559914008	0	8.15769768743159	0	0	0	0	6.26473852175549	0	0	0	0	3.86644216658128	0	0	0	0	0	6.32359488713422	6.67505388423833	0	0	0	0	7.02865136225564	0	0	0	0	0	0	5.80166309718558	5.79434437968961	0	4.31241686228302	0	0	0	0	0	0	0	0	2.29633699421057	5.63034430942228	0	6.04606383732832	0	0
"CD3G"	0	0	0	0	5.64772204499334	6.44494645594882	4.90358496336855	2.83597660841141	0	0	6.35418625025689	4.36685862219571	5.45515622409233	6.52220392923787	5.97644864591239	0	6.12408077101184	7.90272373120143	0	0	0	0	0	2.27116568069381	0	5.57192674221327	6.72071856785828	3.47953195363239	0.110242958074088	0	6.23596155529991	5.28097078523651	6.75762842190027	0	0	4.98193482978074	4.81419406351383	3.10559762797263	0	5.29538765445985	5.04055143751404	4.95516305746975	0	0	1.25531944070579	0	6.43466375252231	2.61391820568066	0	0	0	0	7.78141145288721	6.80152407013288	5.59198513154198	4.293023895573	0	0	5.42543110587114	5.62126683842247	4.37577762420786	7.20724581632038	4.81805037525834	6.17809413295302	0	1.33527743593868	0	4.89489826102073	0	5.41493853602171	6.14489802634839	5.07904737559023	7.19239964393277	5.72192682574602	6.18093870728378	3.84061932855312	4.73825929173728	3.21272962939493	4.47732567636047	5.45502664808037	0	3.94745015711809	5.69195340120407	3.30800111776202	5.0230397304715	5.38249053598618	5.59053764939471	5.20787333453095	6.20596250265645	6.08349166664311	5.26999399953648	4.67406568685159	5.1491552899664	0	4.4028769963438	0.379853814868698	0	4.67240271128355	0	0
"HIF1A"	0	0	0	0	0.503908402450705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0594707958969	0	0	5.91238999353203	0	5.53036326044988	0	0	0	0	0	0	0	0	0	0	0	3.42146838505502	0	0	0	0	0	0	0	0	0	5.95184093425434	0	0	0	3.26412503161755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00212910841173	0	0	5.48641640836294	0.215367972203479	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28121353069884	0	0	0	0	0	0	0	0	0	5.78766178548599
"EEF1A1"	9.37160745256417	9.85819603083062	9.3572672201799	8.3480326607121	10.5587101416694	9.67894356350795	8.62716019447937	8.0265851879929	9.24075265310865	8.47746196756497	9.60350022419117	8.74229188445088	9.90460381073144	7.8663498641399	8.83336972541663	9.43576015314104	9.47945784425911	9.72501098565277	8.74730357346659	10.1450630455172	8.40590678218427	9.64663051012104	9.3131557939276	10.1671825031253	10.491770078864	9.81211129950282	9.90807436708054	10.4349781013007	10.9203422473243	8.32517163695081	8.74589035077977	10.1633758398431	10.9939441413841	8.82244667895169	8.33992868105208	10.3053607180816	9.40030568019476	9.94448709726429	9.62998848048422	9.97564427144862	9.84727920017851	7.28031785052271	9.35379355497423	10.4035416106744	9.56466038418379	9.7030324520288	9.53270129299972	9.65085018428837	9.73276149692077	9.05108538871451	10.6391227683569	8.58355853388502	8.41471009433837	9.60261918522916	9.29657719105632	10.104242176447	9.31788319930505	10.079942333597	9.9664436043129	10.9630330114929	10.5334439557436	9.56592803476413	9.94643535573617	10.5241187857159	10.3499990909577	9.51636352241136	8.23528577003541	9.81384054888189	9.79615711309718	9.25120702959945	10.6051840223758	9.28205753470398	10.1855312234233	9.21902344485635	9.21723086165363	9.88454960039732	10.7496734857161	10.041015626372	10.0442413030831	9.45138257625322	9.69459418427697	9.94847957635654	11.1035130086459	10.2344503053229	9.8424859786597	9.66413369763605	9.09551839396819	9.92818126783386	9.87954182131005	9.49146441800057	9.3338605998614	9.14522353597923	9.53637593526077	10.3602596835075	9.19769061554233	9.77729021894715	10.5274705745194	10.0111727199608	9.73413554368593	10.1968470503931
"LTB"	0	0	0	0	0	5.84772863050372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7704162599418	0	6.72551377508206	0	0	0	0	0	0	0	0	0	0	6.43354788677779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36386570633102	0	0	0	0	0	0	0	7.08563051625471	0	7.47317865368571	0	0	0	0	5.28317616254422	6.99947219266768	0	0	0	0	0	0	0	0	0	7.26441172856827	0	0	0	0	0	0.991216155080312	0	0	0	0	0	3.71677365096332	0	0	0	0	0	0
"DOCK8"	0	0	0	0	0	1.69201647148673	0	0	3.30525118227166	0	0	6.68112467864321	0.140412210507549	0	0	5.71253745521225	3.40343134576812	3.94691796798583	4.28990305794298	0.0669226981716186	4.60173157330684	0.257915791324219	5.87903302149608	0.923483900146671	4.70371867521068	0	0	0	1.76539046964493	5.36963258991752	0.463182990419834	0	4.81091141527708	0.0546401305383454	0	0.26008589249268	4.68165783942665	0	0	6.38026104368915	3.87083616953837	0	2.83263891275589	0	5.66117325023325	0	4.89584159217885	0	0	0.698600775097994	0	0	6.63639884647849	5.65728557541262	0	6.04220787365124	0	5.50436996457015	0	0.0648000942376293	0	5.93835401948825	0	1.93417678192182	0	0	3.55552905962725	0	0	3.94618530226159	0.0807667992675789	1.12752763228494	0	0	0	3.66351427123844	0	0	2.96316150618121	4.46961251537836	6.72910447563659	0	0	0.996135619849746	4.17447832776645	0	0.0752040083953119	0	0	0	0	0	0	0	3.17408518017256	2.45193639899597	0	4.45082392297106	0	0
"CLEC2D"	0.0364118986147168	5.3422315108786	0	0	6.41357682032977	5.13128738225279	4.0121270375428	6.43386781872106	1.40980908736633	5.16235628066108	0	4.92709336382096	0	0.0608636419918825	5.4666519151299	0	4.75896083303553	6.74038901192552	5.6221543423646	5.86128942754834	0	3.60443076622158	6.68960374393339	4.56009372830198	6.77230929475347	0	0.113940483923814	0	0.0532086716365932	0	0	0	0	4.63476517355471	5.72358559127359	7.70610807001779	0	0	0	0	6.1866606017098	5.82449751339588	2.47836613416654	0	0	1.01274028501078	3.23294159455268	2.57294543538634	5.82345946766862	6.30825801849039	0.248886966193457	0.0875443087877043	0	0	0	6.50568263829773	0	0	0	3.19627811997023	3.14857135205428	4.37238799971792	4.67232915909597	0	0	0	0	0	0	3.82606132069528	2.56273331500878	5.60426973991344	3.79769991075724	4.52648327648347	6.59668205240179	2.46628777600976	4.12260646265104	0	2.39175672376286	5.36457173195829	0	4.11933376445701	4.85094190572294	5.71072379486246	0.518444495608585	4.76212341015977	0	2.74788360999588	0	3.69481780463767	0	0	0	0	0	0.045009537962598	5.17461334764966	4.54496566883265	0	3.34412685854376
"PSME1"	4.63519194396559	0	0	0	6.03016544354564	6.99013846329101	7.4852579124721	0	0	0	7.4812795642455	7.4543119621337	0	0	0	0	0	0	5.93492240886184	5.70716942937133	0	0	8.00455004304646	3.46066918233916	0	0	0	7.02020236809684	0	0	0	5.17396849380675	4.8162064699128	0	8.04666577688661	8.37247567574968	5.97178746949576	0	0	5.31165714197016	0	0	0	7.00550519913443	0	8.20362325125581	7.20825016326398	0	5.10559218068034	6.54039930563062	0	6.56761556680825	0	0	0	0	7.94789217378049	6.61057841523388	6.13046430652631	0	6.87922678945426	4.75265547677873	5.19574641057313	0	2.67937650324457	4.9212973104627	0	5.70634958269502	0	0	0	0	0	0	0	0	0	4.92191898922673	4.00159870200985	6.61528489373153	0	0	6.49548251570274	0	7.19179111327883	5.73395461549396	5.20911643750086	7.6497448503609	0	0	7.33847620610668	7.12521517346961	7.56977633385704	6.07512911643141	0	0	8.83340748819431	6.51689197350315	4.80498954040124	2.81129839002488
"FOXP1"	2.97919308783046	6.07337424823088	0	1.67148813448933	1.53670445326382	5.46738937415617	0	0	0.0256525277657814	0	0	5.05559523861789	0	0	0	4.30219108195258	0	5.11485839050022	5.22682678159036	3.88022218219199	4.87939798464759	0	6.99254559783023	2.13420450806067	2.157176328482	5.87441288450215	4.66877268363293	4.31340041797604	4.0021858296421	2.35625088127455	0	0	4.5070271125526	4.67920363857339	5.07132548774624	6.00550710791486	0	0.64962465549651	0	4.53882121199716	0	2.81924716572682	4.22965867150896	4.73633535946958	2.58273903785201	0	0	5.60402979813175	5.90730843575777	4.02224972915576	0	5.45342045247807	0	0	5.39433784142316	2.8237554734099	0	5.56124028101781	7.29336560972964	0	0	6.61194281192667	6.56963144166572	7.35122177186151	7.57690437727906	6.2923941568925	4.24758350356208	0	5.09315702381298	4.21289612595678	0	0	6.38910006296783	4.89482746206553	3.78492793477682	1.9419626569244	4.8239841866811	3.84574896010769	7.62514926107075	5.76700135940777	0	7.00611318639654	0	0	5.72443063143127	0	0	0	3.59893564316523	4.87729763236101	0	0	0	3.22038722811664	0	3.66862407036716	0	0	5.40836914629245	3.82307472228592
"SELPLG"	0	0	0	0	6.90840174830559	7.26927313916613	0	0	8.26072575036149	7.22800632069105	0	7.11448301063852	7.25439572307869	7.9184337032939	0	0	6.60584038744283	7.51284836959208	0	8.11772973840345	0	0	0	0	0	6.41149048083549	0	0	6.80323439974147	0	7.15668238462766	8.36960070492989	0	0	0	7.57506411919248	0	0	0	6.98795645320226	0	0	0	0	0	8.04661994444862	0	8.67158345354866	0	0	4.49000654785066	0	0	0	0	6.56791593029926	7.1533360799445	0	7.15625492504534	0	0	0	4.40906841531607	6.79611334829806	0	6.19097292175656	4.84431835780475	0	0	7.19475035489411	7.50145690007137	7.11643909798974	0	7.82755852860715	7.35587213461041	7.73604657527805	0	6.10095599872946	8.10597150400647	0	0	0	6.49883500882718	0	0	0	2.23752700805314	0	0	0	7.32754725501577	6.56570835900441	5.5952679262622	0	0	0	0	0	0	0
"RUNX3"	0	0	0	0	0	0	0	0	4.81232057294259	0	3.93757791657183	0	0	0	0	0	0	0	0	0	4.53380066324185	0	3.7675170894954	0	0	0	0	0	0	0	2.02996520333775	0	0	0	0	0	0	0	5.03335163592607	0	0	0	0	0	0	0	0	0	5.1756088290278	0	0	0	0	0	0	0	0	0	0	0	0	4.24803001708127	0	0	0	0	0	0	0	4.28111660437518	0	0	0	0	0	0	0	0	0	0	1.89912148005256	0	0	0	0.907959717293338	0	0.348289083289116	0	0	0	0	0	0	0	4.15944916060449	0.852414401311758	0	0	0	0
"RILPL2"	0	0	0	0	0	0	0	0	0	0.0358068740847546	0	0	0	2.00999921191723	0	0.092342768995447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928569106654806	3.9518003789896	0	3.19622775176107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55569163136579	0	0	0	0.461172294489985	0	0	0	0	0	0	0	0.057415612427243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79162239352843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28148609528105	0
"PTPN22"	0	0	0	0	0	0	4.53530150821884	5.51604352140857	5.50851137059229	0.268661948944235	3.68961897840367	0	0	0	0	0	0.157431827004188	0	0	2.52707784431533	5.16173292689944	1.13754942695278	4.87075333174952	0	0	0	0	0	0	0	0.311270591486641	0	0	0	0	0	0	0	0	0	2.08838587073857	0	5.85677459680424	0	0	0	0	0	0	0	0	0	0	1.25105855817518	5.79286159778205	0	3.32900013650812	0	0	0	0	5.05170141279052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1129136024644	0	0	0	0	1.46147617308093	0	0	0	0	0	0	1.33793939375331	0	0	4.78449874817754	0	0	0	0
"PTPN6"	0	0	0	0	5.66671598001579	0	0	0	0	5.59889426721369	0	5.31280129098963	0	2.67275797212621	1.52685005991243	0	7.91114723327025	0	7.48824063751778	0	0	0	8.2769945533058	0	0	2.9104602123812	7.01929192889539	6.56304461439827	0	7.92949395561285	5.38496294823253	6.17871165381376	7.38845889775906	6.31349329485653	6.32007574816252	7.53754037879988	7.36091843822152	0	0	0	6.78880954010318	0	6.99981322652907	0	0	0	7.28715014985682	0	1.92980993060015	6.75772561570505	7.4312792926248	0	0	0	7.25284327504095	0	0	0	0	7.03302978602466	0	5.31125714754795	0	0	0	0	0	0	8.36865120392151	6.75330675181876	0	0	0	0	7.07801029494037	7.3817635563474	0	6.73512069587574	0	6.0038142630916	0	3.83804614374154	0	4.91055663085825	0	0	6.93590886994932	0	6.66017920470211	7.88853279486725	7.51964568733034	7.1379090198105	0.662086979552999	0	0	5.78608610124523	6.68681270381796	7.102174877759	7.48567001993733	8.09765640681028
"SYTL3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48001107677111	0	0	0.879548943080776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.413604913412369	3.29907464308072	5.44350984975568	0	0	0	0	0	5.99419976750914	5.24284179207581	0	0	0	0	0	0	0	0	0.249797249003638	0	0	0	0	0	7.03449075129225	0	0	0	0	0	0	0	6.95936967294673	0	0	0	0	6.7294657602137	0	0	0	0	0	0	5.29310447933983	6.69058219700083	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55043158941352	0	2.71206526414499	0	0
"STAT4"	0	0	0	0	0.552278690990436	7.33221991231405	0	2.08296481176389	3.33732717857274	7.30604692053148	5.69934313070081	7.64344878731218	6.3404274996339	1.61743954781896	7.7808132220743	5.16559121508717	0	0	0	0	5.77760776651446	0	6.63323385803182	0	0	6.03422958395222	5.5035176122025	2.94933695739594	6.35555002044449	0	4.3514014768698	3.6098624985059	0	0	6.42442784020873	4.67660930814199	6.76140057264433	6.11904984160183	3.12213264233586	0	6.05638562107684	4.16586853687214	5.339812599195	0	6.93895804593663	0	0	5.11712649551315	5.37873251901997	0	0	0	5.74450880776813	7.72629616835992	6.03597596353451	0	6.43638607672866	0	0	5.05091302890984	0	6.96966567920811	0	6.15890491192032	0	0	2.3535576042053	0	7.04838802079252	4.48092297542799	3.78637889581432	3.30480159586256	0	4.16155638866445	0	0	6.45026224848663	2.93112137443539	0	0	5.80749969954532	0	6.59986271881861	0	0	6.96321816162078	0	0	0	0	6.44087996183554	0	0	0	5.09610326935001	5.62075354226929	0	0	0	0
"PTGER4"	0	0	0	0	0	0	0	0	1.80290869897191	6.9954079726037	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0174106402837	0	0	0	0	0	0	0.986323551707327	0	0	0	5.51234700073266	0	0	6.25356785153796	0	6.80335698681522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66622854839516	0	0	0	0	6.85278528615732	7.19729651838872	6.01360428904518	0	0	0	0	6.34418776832088	6.89928743017942	0	6.49933758630206	0	0	0	0	0	7.67995315553808	0	0	0	7.2420539603374	0	0	0	5.35049724708413	1.66095599049511	0	0	6.28049890551556	0	0	0	0	0	0	0	0	7.5279749431404	3.54064479709184	0	0
"IL16"	0	0	0	0	0.330833719134239	8.08867472634405	0	0.484798087345586	0.371302360692736	0	0.127923770303543	0	0.344180842848977	0	1.09545863273142	0	2.85447247585811	7.15342293069174	4.62824867128617	5.98487594702988	3.9349410387033	3.45615166370262	7.83971657819037	4.77093843304789	0	2.5598955644753	0	0	7.08914334440116	0	0	0	0	0.758780726949416	6.82810550321548	6.04664777145962	0.0835605946474116	0.933474441015888	0	2.65154312864428	0.7008036752849	0	0	3.03854504694062	0	0	6.92756251933683	0	6.25875238272231	3.03157693334739	0	7.0001624067611	0	5.93651992761029	4.67808373967185	0	0	0	4.94024381747541	0	0	0	7.11742440808637	1.28693436096812	6.10582094924961	7.07364256268199	8.50737477070392	6.55266387229774	7.04668236350536	3.18643082992501	0	7.07099901679229	0	0	0	0	6.7666908258811	0	0	6.82612896430577	0	0	0	0.224583652884188	4.18163531107005	6.60588808181417	6.99166514477655	6.79813011490393	0	6.13183659300562	6.69618165179787	0	6.5968731409375	3.12775047330435	5.2706627405349	5.42178982875849	0	5.78962780016402	0	0
"RASSF5"	0	0	0	0	0	0	0	0	0	6.05165313013694	0	0	0	0	0	0	0	3.75785533056834	0	0	0	0	5.2771490063713	5.27233454460802	0	0	0	0	0	0	0	0	5.51579601474759	0	6.36085270135398	0	0	0	0	0	0	0	0	5.63050652882364	0	0	0	0	0	0	1.22751929525149	0	0	0	0	0	0	6.79202499129947	0	0	0	0	0	5.75020718962116	5.45660510394671	0	0	0	0	0	0	6.00796710995544	0	6.16038476413245	0	0	5.30061100955113	0	0	0	0	0	0	5.18065273198947	0	0	6.20100489722636	0	0	5.89301508725921	0	0	0	0	0	0	0	0	0	0
"CD27"	0	0	0	0	5.78435138211448	6.93500223250226	0	0	0	0	0	0	0	0	0	0	7.33159639768042	0	0	0	0	0	0	0	0	0	0	5.14985643507179	0	0	0	5.54975448556644	0	0	0	0	0	0	0	7.77854213477496	0	0	0	5.57755571919186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.28612662130047	5.69018715117862	0	6.71990241793782	0	0	0	0	0	0	0	6.04725524865587	0	8.08670321087289	0	0	5.24401212195557	0.847756437341811	0	0	0	0	7.35331808573476	0	0	2.41361845205201	0	0	0	0	0	0	0	5.95856199504766	0	0	0	0	5.85045990787641	0	0
"FLI1"	0	0.0672256725319716	0	0	0	0	0	6.07887579000175	0.82611930112702	2.53908434750684	0	0	0	0	0	0	0	0	0	1.73740122229202	0	4.4376525468565	6.11231147006062	0	0	0	0	0	0	0	0	0	0.221592534381771	0	0	0.1216652964626	0	0	0	0	0	0	0	0.836287733049114	0	0	0.400920411654112	0	0	0	0	0	5.50622933918163	0	0	0	0	0	0	0	0	0	0	0	5.60238620701185	0	0	0	0	2.17876243812108	0	0	0	0	0	0	0	1.16896288400693	0	0	6.05643309528951	0	0	0	2.63002564226865	0	0	5.50086959815189	0	4.49654288055061	0	0	0	0	0.714118005269497	0	3.21127079598381	0	3.5559363746393	0
"CD8A"	0	0	0	0	7.71665239734385	7.31413410934104	0	0	0	6.39251629488746	0.265208831386467	7.86236583880804	0	7.50974721882155	6.37247715583556	7.60203783866385	0.603131367471939	0	0	0	6.91588774226104	0	0	0	0	8.02313390261054	0	0	0	0	0	0	0	0	0	6.90029541175094	4.38920953531078	8.26544542901892	8.39113723643147	0	0	0	6.18576864482618	0	0	0	0	0	8.6415214276327	0	0	7.34835220796143	0	6.65812463275303	9.22763943063521	0	0	0	0	0	5.92123160440556	0	6.83664410548861	0	0	0	7.58204229768092	7.02454463944955	0	0	0	0	0	0	0	0	0	0	0	7.04384240161453	7.4795376930596	0	0.163060704798645	0	4.48950440160647	7.02121730450069	8.1820656993433	0	7.47173576567375	0	7.84198758101732	1.63222633019676	4.9793897527594	0	6.43936066950477	6.6234314598864	8.39780330405767	5.05618291679519	0	0
"TAGAP"	0	0	0	0	0.265184822482474	5.18296118890544	0	0	0	0	0	0	6.55404789310821	0	0	6.38982352806715	0	2.96209180400758	0	0	0.280160534170077	5.51497058057312	0	4.94288322514458	0	0	0	3.97451003971147	0	4.23731131638223	6.10393818610178	0	0	0	0	0	0	0	0	0	0	0	5.74814748786016	0	0	0	0	0	0	1.72344934499596	0	5.16717003113124	6.91303048595999	0	0	0	0	0	0	0	0	6.74878309306229	6.2483204045108	0	0	0	0	1.43774441676219	0	5.86228772120885	0	0	5.37823658329598	6.73442918182229	7.40864087923065	0	0	0	0	0	0	0	0	4.33754126936418	0	3.55627489839908	0	0.257384825288104	0	0	0	7.06078249079326	0	3.44986110711284	0	5.36910244862898	0	6.02867832259895	5.92012605605273	0
"APBB1IP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49196385899692	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3766960148206	0	5.53074122978134	5.38515731334128	0	0	5.4081102730679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.77703433164324	0	0	4.25020517273081	0	0	0	2.01212167271222	0	0	0	0	0.568499141221145	0	0	0	0	0	0	0	0	0	0.658810148384965	0	5.4048554492215	0	4.21244015972523	0	0	0	0	3.17424660739241	0	0
"NCF4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31424117114648
"PPP2R5C"	0	0	0	0	6.57757460085044	2.69995133870453	4.06082474185377	0	0	5.54774316294237	5.63017158541449	1.45357552290062	0	2.16757951792809	5.27656626766949	0	5.14245346679577	8.08518593659214	0	6.03084344873677	0	0	0	0	4.0054062759389	4.33288262162	6.29173136465972	0	0	0	6.90461595757402	4.91976720187908	0	0	5.32496969425123	5.57213084164699	0	0	3.90447735406911	0	0	5.50176076978953	3.39282571148089	5.31969812986258	3.39477066533787	0	3.21277942477321	3.92639325850616	5.60686354489903	0	4.09585523647228	3.49521418410957	6.78084523544267	7.46127700557489	4.11576156678391	6.08462664460631	0	4.77279305028882	0	2.44432781871927	5.37135045827649	0	5.73805685065194	0	0	0	0	3.55248897030845	4.79915726265033	4.82376973721297	4.26308550037836	0	0	6.05240176450479	5.5752161074654	0	0	0	0	0	5.05837797768284	5.97015790149187	0	6.13901407868279	4.6351042776266	0.420056550869905	5.83115698031785	4.35704591696757	1.92519812066575	4.94093300806716	5.86813903375836	5.99069011517745	4.80541370706271	4.4392082199691	0.380452406728162	1.42545930476536	0	1.82298297976071	0	2.60408081505238
"STX11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76495649167017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.62562775767215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4685781040072	0	0	0	0	5.46810396809405	0	0
"DEF6"	0	0	0	0	0	0	0	0	0	6.15710981867553	0	0	0	0	0	0	0	0	0	5.19016128017786	2.89391161178845	0	0	0	0	0	0	0.205117211000806	2.55067168634279	0	4.13519911023843	0	0	7.18410887492406	0	0	0	0	0	5.99525498095273	0	0	5.70750684544628	5.14711657942986	6.20534969603088	0	0	0	0	0	5.53612876410544	0	6.79267864783053	0	0	0	4.10000627604515	0	0	0.364908555088715	0	2.93466746242969	0	0	0	4.22432974145201	6.36085902064895	0	0	0	0	0	7.81841070546186	0	6.78458145503884	6.78120900959894	0	2.65464633856983	0	0.488391608523715	0	0	6.90270769499277	0	0	0	0	0	0	0	0	0	0	2.64887265353099	2.83645336944665	0	0	0	0	0
"ARHGAP9"	0	0	0	0	5.67512772117533	0	7.18958807585313	0	0	5.6179742939295	0	2.0040878502798	0	4.11977282165289	6.78865347927709	0	0	0	0	6.76826188409521	2.53323939067851	5.69147581945467	0	3.79681264727842	0	0	1.21848361030356	0	0	0	0	0	1.50013917869161	0	0	0	7.01693873707002	6.07648961801294	7.83242587260649	0	0	0	5.28112291174074	0	0	0	0	0	0	0	0.192408817285081	0	0	0	0	0	2.64519208377	0	2.54959771181556	0	5.15865411698394	0	0	4.8751312941061	0	0	6.95159991668442	0	7.68374767749151	0.936952588863168	0	0	0	7.75252101186095	0	3.83375233617334	0	7.17408847682492	0	0	6.43016716254267	5.27889655470217	3.70884606715559	0	4.03600564559335	4.62707039668438	1.18171958050091	0	5.71604872089574	7.16308023367234	4.37488993953756	0	5.91495217178413	0	5.99279856211891	1.67428889192664	0	5.13136147308514	0	0
